 #kdis   eig(isp)  s(isp)  py(isp) pz(isp) px(isp) dxy(isp) dyz(isp) dz2 (isp) dxz(isp) dx2(isp) ... tot(isp)
     0.91198    -7.65858     0.01500     0.03900     0.03900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.91198    -7.65858     0.01500     0.03900     0.03900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.91633    -7.69099     0.20500     0.02000     0.02000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24500
     0.92067    -7.72349     0.20500     0.02000     0.02000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24500
     0.92501    -7.75605     0.20600     0.02000     0.02000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24500
     0.92935    -7.78865     0.20600     0.01900     0.01900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24500
     0.93370    -7.82126     0.20600     0.01900     0.01900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24500
     0.93804    -7.85387     0.20700     0.01900     0.01900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24500
     0.94238    -7.88645     0.20700     0.01900     0.01900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24500
     0.94672    -7.91899     0.20700     0.01800     0.01800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24400
     0.95107    -7.95146     0.20800     0.01800     0.01800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24400
     0.95541    -7.98385     0.20800     0.01800     0.01800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24400
     0.95975    -8.01614     0.20800     0.01800     0.01800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24400
     0.96409    -8.04831     0.20900     0.01700     0.01700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.24400
     0.96844    -8.08035     0.20900     0.01700     0.01700     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.24400
     0.97278    -8.11225     0.20900     0.01700     0.01700     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.24400
     0.97712    -8.14399     0.21000     0.01700     0.01700     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.24400
